baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits,nh3_mg_per_day,nh3_loading_mmol_per_day,joint_loading_mmol_per_day,condition_top_entry_index,response_top_entry_index
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,1,17,100,18,0.16147287749336448,0.22268882910639098,0.06121595161302651,0.06121595161302651,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,ba07fb5555001edd8bcc0c35812714f921cbe510b9670eeac942977efa348f28,0.2992609111257127,0.23976178186062524,0.5703125,True,-16,528,2.0,0.11743622625733097,0.23597392154077534,,
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,3,15,100,18,0.1505214271372033,0.2100619731809643,0.05954054604376102,0.05954054604376102,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,b01a66c6b11b77f67e9f7d497705442bbc499add65271219e9fab0b47a46a6b9,0.2972505447858784,0.2338802375437542,0.5859375,True,-12,583,2.0,0.11743622625733097,0.23597392154077534,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,3,15,100,18,0.15348978879374264,0.21147822331231014,0.0579884345185675,0.0579884345185675,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,773da980e49a72e0ebd2fede1d62ba00280fd449fb6514faec1ea3954922e92f,0.29669761216404655,0.23492086849273974,0.578125,True,-12,599,2.0,0.11743622625733097,0.23597392154077534,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,3,15,100,18,0.15339235712854338,0.2146126652901158,0.06122030816157242,0.06122030816157242,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,5ef869fc4235c81b56fe23a129374e0a752b3feee62e0ae0ee159e0149ad7ca9,0.30146568863854684,0.2390206568762766,0.5859375,True,-12,459,2.0,0.11743622625733097,0.23597392154077534,,
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,8,18,116,26,0.1795845592145957,0.24637162286698755,0.06678706365239184,0.06678706365239184,AWAY_FROM_REFERENCE,0.07792207792207792,MINOR,1,230,6eebc25f733d9464cf65637ff2c701dd47b22b0b103c02e6bd74f75140f4ccd0,0.3111167098194509,0.2353557436822572,0.65625,True,-10,120,2.0,0.11743622625733097,0.23597392154077534,230,174
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,16,100,20,0.15523938699575002,0.21693759935889467,0.061698212363144656,0.061698212363144656,AWAY_FROM_REFERENCE,0.06926406926406926,MINOR,1,230,da3fa0018f70553001be33fcf2b50ba222aa9daaad1319dd1525a54057c9e02c,0.30003746976983003,0.23899386557296343,0.578125,True,-12,498,2.0,0.11743622625733097,0.23597392154077534,,
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,17,109,22,0.19852064933694658,0.26591900429197346,0.06739835495502688,0.06739835495502688,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,d232f4ff7d22baac799f178f54b92d4e2e074904cbd97829f26cbe42a03362ec,0.3017301828219867,0.2359133327097399,0.6015625,True,-12,451,2.0,0.11743622625733097,0.23597392154077534,230,230
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,14,103,17,0.16147381518143966,0.22474782527856974,0.06327401009713007,0.06327401009713007,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,230,be78644167f2394f974586f662fef00cc2f4f15bbb8e47565d96883dd018f644,0.3054491114916763,0.24044861157521502,0.6015625,True,-11,224,2.0,0.11743622625733097,0.23597392154077534,,
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,7,21,120,28,0.18877534489724834,0.25981188707114244,0.0710365421738941,0.0710365421738941,AWAY_FROM_REFERENCE,0.09090909090909091,MINOR,1,230,c6f6264e122319ba87a205815c64c9539d8cf2501975c8651a9fc34e80d329c7,0.32512488996369926,0.2524388901996333,0.65625,True,-14,27,2.0,0.11743622625733097,0.23597392154077534,230,230
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.19333569954598984,0.3086157175154419,0.11528001796945209,0.11528001796945209,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,cb4e5ff7ff96cf5abbf545c9c8d931a77ca6931d870ef44617f4d8d0456972a6,0.25686295670930537,0.1897718984259822,0.5625,True,-1,1019,5.0,0.2935905656433274,0.4121282609267718,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,10,25,119,35,0.16978720511102607,0.3215811294433861,0.15179392433236005,0.15179392433236005,AWAY_FROM_REFERENCE,0.10822510822510822,MINOR,1,230,e1309ea6e35d60ff79a3c4e047ba2c8b1cab32f668f1d574fdfc8e86ca601e8b,0.26944846640817355,0.1862557517172848,0.6484375,True,-15,590,5.0,0.2935905656433274,0.4121282609267718,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,8,20,125,28,0.2181717192988044,0.36859627467176614,0.15042455537296173,0.15042455537296173,AWAY_FROM_REFERENCE,0.08658008658008658,MINOR,1,230,801964c3c39892d600452e49d29e3307435d11feca7c13467c836aa0b97f6706,0.28513828338237884,0.20538967485655957,0.6484375,True,-12,104,5.0,0.2935905656433274,0.4121282609267718,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,9,13,133,22,0.23362204630323458,0.38103854588122354,0.14741649957798897,0.14741649957798897,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,656432a8aaefa09be6445c28938b483a68bae01ed72156266a63137b9242f8af,0.27346248170613663,0.19629570939772767,0.625,True,-4,446,5.0,0.2935905656433274,0.4121282609267718,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,5,23,110,28,0.15805728467861213,0.3058482109793843,0.14779092630077217,0.14779092630077217,AWAY_FROM_REFERENCE,0.09956709956709957,MINOR,1,230,670f4b33b0db14974995aaf21be7855058ac08ba1c62c26a86aa4d8524e68998,0.2805609069086128,0.21352702062025952,0.5859375,True,-18,161,5.0,0.2935905656433274,0.4121282609267718,,
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,9,20,117,29,0.1795845592145957,0.33605218515488444,0.15646762594028873,0.15646762594028873,AWAY_FROM_REFERENCE,0.08658008658008658,MINOR,1,230,43e8d1881476c4ccafa55c7c5821145e5e94824d21883c060b9d60d04b118f70,0.28419424815319777,0.20252347335755827,0.65625,True,-11,114,5.0,0.2935905656433274,0.4121282609267718,,
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,3,24,108,27,0.15024886482652056,0.2954207758191316,0.14517191099261106,0.14517191099261106,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,9d3d6bb33eda78cbd752b167849cfb6e21cf7c7e853d679417063fed045f0af3,0.27752239200168094,0.2029617585386353,0.6171875,True,-21,324,5.0,0.2935905656433274,0.4121282609267718,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,6,24,106,30,0.15740077768265603,0.3018325065351032,0.14443172885244715,0.14443172885244715,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,62d4b1619a41acf645678c3aa95d7884030f2111f58b51c72c786d870ceb562a,0.27361790231418925,0.20505994184657228,0.5859375,True,-18,444,5.0,0.2935905656433274,0.4121282609267718,,
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,5,27,106,32,0.16147287749336448,0.30796719610795,0.1464943186145855,0.1464943186145855,AWAY_FROM_REFERENCE,0.11688311688311688,MINOR,1,230,cc7521cff3adf395ee4bcaa7ecfbfe1d920ad47aff98767fffaff2f199382177,0.27537227105578893,0.21062929397047436,0.5703125,True,-22,401,5.0,0.2935905656433274,0.4121282609267718,,
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,7,24,105,31,0.1505214271372033,0.29450220597534893,0.14398077883814564,0.14398077883814564,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,d22d4e80f2d236628d7697dde01adf30fe0cbeaf1fa4a857a857ff868472529d,0.27178942708617954,0.20283009400753604,0.5859375,True,-17,511,5.0,0.2935905656433274,0.4121282609267718,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,7,24,105,31,0.15348978879374264,0.3000932083616772,0.14660341956793455,0.14660341956793455,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,0b2608a64ccf5bb82901a9aea9c6d8b767ac95660afa95a2e77d32c73da0adbe,0.2723994240666784,0.20528893178863217,0.578125,True,-17,493,5.0,0.2935905656433274,0.4121282609267718,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,7,24,105,31,0.15339235712854338,0.30033061886914203,0.14693826174059865,0.14693826174059865,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,131775db5b0da3420575361937925ed2db3584ac166a644342c5aee9b2bbdade,0.2771089279837513,0.20931729022408696,0.5859375,True,-17,338,5.0,0.2935905656433274,0.4121282609267718,,
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,9,20,117,29,0.1795845592145957,0.33605218515488444,0.15646762594028873,0.15646762594028873,AWAY_FROM_REFERENCE,0.08658008658008658,MINOR,1,230,75ed95f1d1d2869a5c9bf27ef2cf84682d6c3784ce6f4c68edc5b408158856d3,0.28419424815319777,0.20252347335755827,0.65625,True,-11,115,5.0,0.2935905656433274,0.4121282609267718,,
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,7,21,102,28,0.15523938699575002,0.30158338146091723,0.14634399446516722,0.14634399446516722,AWAY_FROM_REFERENCE,0.09090909090909091,MINOR,1,230,488cc02661731ee8dacd067accfb90698635a082c13728da9f63fe0d38dfe269,0.27633479041435915,0.21008815904190137,0.578125,True,-14,363,5.0,0.2935905656433274,0.4121282609267718,,
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,25,117,30,0.19852064933694658,0.3471523081529436,0.14863165881599705,0.14863165881599705,AWAY_FROM_REFERENCE,0.10822510822510822,MINOR,1,230,e3c400fbad6ee34a1bced6376c234d42e430f85c38240a242b72f58c2dd93d3b,0.2747458034456063,0.2030055529824467,0.6015625,True,-20,422,5.0,0.2935905656433274,0.4121282609267718,,
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,7,21,106,28,0.16147381518143966,0.30971281051929944,0.14823899533785978,0.14823899533785978,AWAY_FROM_REFERENCE,0.09090909090909091,MINOR,1,230,82d765bcff3ebe7b8fcdbb4429f830d261818f8386921e5477083baa3ac38af9,0.28053018205762625,0.2100596732410076,0.6015625,True,-14,163,5.0,0.2935905656433274,0.4121282609267718,,
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,7,28,127,35,0.18877534489724834,0.34358526365616515,0.1548099187589168,0.1548099187589168,AWAY_FROM_REFERENCE,0.12121212121212122,MINOR,1,230,c3c4dcb6e7c03dc6190d011322528137d9738b848d7c7a28384f90832a423199,0.29887406939081407,0.22042569437904158,0.65625,True,-21,13,5.0,0.2935905656433274,0.4121282609267718,,
