baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits,nh3_mg_per_day,nh3_loading_mmol_per_day,joint_loading_mmol_per_day,condition_top_entry_index,response_top_entry_index
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,1,17,100,18,0.1614728774933644,0.2226888291063909,0.0612159516130265,0.0612159516130265,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,ba07fb5555001edd8bcc0c35812714f921cbe510b9670eeac942977efa348f28,0.2992609111257127,0.2397617818606252,0.5703125,True,-16,528,2.0,0.11743622625733097,0.23597392154077534,,
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,3,15,100,18,0.1505214271372033,0.2100619731809643,0.059540546043761,0.059540546043761,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,b01a66c6b11b77f67e9f7d497705442bbc499add65271219e9fab0b47a46a6b9,0.2972505447858784,0.2338802375437542,0.5859375,True,-12,583,2.0,0.11743622625733097,0.23597392154077534,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,3,15,100,18,0.1534897887937426,0.2114782233123101,0.0579884345185675,0.0579884345185675,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,773da980e49a72e0ebd2fede1d62ba00280fd449fb6514faec1ea3954922e92f,0.2966976121640465,0.2349208684927397,0.578125,True,-12,599,2.0,0.11743622625733097,0.23597392154077534,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,3,15,100,18,0.1533923571285433,0.2146126652901158,0.0612203081615724,0.0612203081615724,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,5ef869fc4235c81b56fe23a129374e0a752b3feee62e0ae0ee159e0149ad7ca9,0.3014656886385468,0.2390206568762766,0.5859375,True,-12,459,2.0,0.11743622625733097,0.23597392154077534,,
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,8,18,116,26,0.1795845592145957,0.2463716228669875,0.0667870636523918,0.0667870636523918,AWAY_FROM_REFERENCE,0.0779220779220779,MINOR,1,230,6eebc25f733d9464cf65637ff2c701dd47b22b0b103c02e6bd74f75140f4ccd0,0.3111167098194509,0.2353557436822572,0.65625,True,-10,120,2.0,0.11743622625733097,0.23597392154077534,230.0,174.0
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,16,100,20,0.15523938699575,0.2169375993588946,0.0616982123631446,0.0616982123631446,AWAY_FROM_REFERENCE,0.0692640692640692,MINOR,1,230,da3fa0018f70553001be33fcf2b50ba222aa9daaad1319dd1525a54057c9e02c,0.30003746976983,0.2389938655729634,0.578125,True,-12,498,2.0,0.11743622625733097,0.23597392154077534,,
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,17,109,22,0.1985206493369465,0.2659190042919734,0.0673983549550268,0.0673983549550268,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,d232f4ff7d22baac799f178f54b92d4e2e074904cbd97829f26cbe42a03362ec,0.3017301828219867,0.2359133327097399,0.6015625,True,-12,451,2.0,0.11743622625733097,0.23597392154077534,230.0,230.0
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,14,103,17,0.1614738151814396,0.2247478252785697,0.06327401009713,0.06327401009713,AWAY_FROM_REFERENCE,0.0606060606060606,MINOR,1,230,be78644167f2394f974586f662fef00cc2f4f15bbb8e47565d96883dd018f644,0.3054491114916763,0.240448611575215,0.6015625,True,-11,224,2.0,0.11743622625733097,0.23597392154077534,,
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,7,21,120,28,0.1887753448972483,0.2598118870711424,0.0710365421738941,0.0710365421738941,AWAY_FROM_REFERENCE,0.0909090909090909,MINOR,1,230,c6f6264e122319ba87a205815c64c9539d8cf2501975c8651a9fc34e80d329c7,0.3251248899636992,0.2524388901996333,0.65625,True,-14,27,2.0,0.11743622625733097,0.23597392154077534,230.0,230.0
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.1933356995459898,0.3086157175154419,0.115280017969452,0.115280017969452,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,cb4e5ff7ff96cf5abbf545c9c8d931a77ca6931d870ef44617f4d8d0456972a6,0.2568629567093053,0.1897718984259822,0.5625,True,-1,1019,5.0,0.2935905656433274,0.4121282609267718,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,10,25,119,35,0.169787205111026,0.3215811294433861,0.15179392433236,0.15179392433236,AWAY_FROM_REFERENCE,0.1082251082251082,MINOR,1,230,e1309ea6e35d60ff79a3c4e047ba2c8b1cab32f668f1d574fdfc8e86ca601e8b,0.2694484664081735,0.1862557517172848,0.6484375,True,-15,590,5.0,0.2935905656433274,0.4121282609267718,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,8,20,125,28,0.2181717192988044,0.3685962746717661,0.1504245553729617,0.1504245553729617,AWAY_FROM_REFERENCE,0.0865800865800865,MINOR,1,230,801964c3c39892d600452e49d29e3307435d11feca7c13467c836aa0b97f6706,0.2851382833823788,0.2053896748565595,0.6484375,True,-12,104,5.0,0.2935905656433274,0.4121282609267718,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,9,13,133,22,0.2336220463032345,0.3810385458812235,0.1474164995779889,0.1474164995779889,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,656432a8aaefa09be6445c28938b483a68bae01ed72156266a63137b9242f8af,0.2734624817061366,0.1962957093977276,0.625,True,-4,446,5.0,0.2935905656433274,0.4121282609267718,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,5,23,110,28,0.1580572846786121,0.3058482109793843,0.1477909263007721,0.1477909263007721,AWAY_FROM_REFERENCE,0.0995670995670995,MINOR,1,230,670f4b33b0db14974995aaf21be7855058ac08ba1c62c26a86aa4d8524e68998,0.2805609069086128,0.2135270206202595,0.5859375,True,-18,161,5.0,0.2935905656433274,0.4121282609267718,,
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,9,20,117,29,0.1795845592145957,0.3360521851548844,0.1564676259402887,0.1564676259402887,AWAY_FROM_REFERENCE,0.0865800865800865,MINOR,1,230,43e8d1881476c4ccafa55c7c5821145e5e94824d21883c060b9d60d04b118f70,0.2841942481531977,0.2025234733575582,0.65625,True,-11,114,5.0,0.2935905656433274,0.4121282609267718,,
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,3,24,108,27,0.1502488648265205,0.2954207758191316,0.145171910992611,0.145171910992611,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,9d3d6bb33eda78cbd752b167849cfb6e21cf7c7e853d679417063fed045f0af3,0.2775223920016809,0.2029617585386353,0.6171875,True,-21,324,5.0,0.2935905656433274,0.4121282609267718,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,6,24,106,30,0.157400777682656,0.3018325065351032,0.1444317288524471,0.1444317288524471,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,62d4b1619a41acf645678c3aa95d7884030f2111f58b51c72c786d870ceb562a,0.2736179023141892,0.2050599418465722,0.5859375,True,-18,444,5.0,0.2935905656433274,0.4121282609267718,,
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,5,27,106,32,0.1614728774933644,0.30796719610795,0.1464943186145855,0.1464943186145855,AWAY_FROM_REFERENCE,0.1168831168831168,MINOR,1,230,cc7521cff3adf395ee4bcaa7ecfbfe1d920ad47aff98767fffaff2f199382177,0.2753722710557889,0.2106292939704743,0.5703125,True,-22,401,5.0,0.2935905656433274,0.4121282609267718,,
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,7,24,105,31,0.1505214271372033,0.2945022059753489,0.1439807788381456,0.1439807788381456,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,d22d4e80f2d236628d7697dde01adf30fe0cbeaf1fa4a857a857ff868472529d,0.2717894270861795,0.202830094007536,0.5859375,True,-17,511,5.0,0.2935905656433274,0.4121282609267718,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,7,24,105,31,0.1534897887937426,0.3000932083616772,0.1466034195679345,0.1466034195679345,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,0b2608a64ccf5bb82901a9aea9c6d8b767ac95660afa95a2e77d32c73da0adbe,0.2723994240666784,0.2052889317886321,0.578125,True,-17,493,5.0,0.2935905656433274,0.4121282609267718,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,7,24,105,31,0.1533923571285433,0.300330618869142,0.1469382617405986,0.1469382617405986,AWAY_FROM_REFERENCE,0.1038961038961039,MINOR,1,230,131775db5b0da3420575361937925ed2db3584ac166a644342c5aee9b2bbdade,0.2771089279837513,0.2093172902240869,0.5859375,True,-17,338,5.0,0.2935905656433274,0.4121282609267718,,
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,9,20,117,29,0.1795845592145957,0.3360521851548844,0.1564676259402887,0.1564676259402887,AWAY_FROM_REFERENCE,0.0865800865800865,MINOR,1,230,75ed95f1d1d2869a5c9bf27ef2cf84682d6c3784ce6f4c68edc5b408158856d3,0.2841942481531977,0.2025234733575582,0.65625,True,-11,115,5.0,0.2935905656433274,0.4121282609267718,,
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,7,21,102,28,0.15523938699575,0.3015833814609172,0.1463439944651672,0.1463439944651672,AWAY_FROM_REFERENCE,0.0909090909090909,MINOR,1,230,488cc02661731ee8dacd067accfb90698635a082c13728da9f63fe0d38dfe269,0.2763347904143591,0.2100881590419013,0.578125,True,-14,363,5.0,0.2935905656433274,0.4121282609267718,,
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,25,117,30,0.1985206493369465,0.3471523081529436,0.148631658815997,0.148631658815997,AWAY_FROM_REFERENCE,0.1082251082251082,MINOR,1,230,e3c400fbad6ee34a1bced6376c234d42e430f85c38240a242b72f58c2dd93d3b,0.2747458034456063,0.2030055529824467,0.6015625,True,-20,422,5.0,0.2935905656433274,0.4121282609267718,,
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,7,21,106,28,0.1614738151814396,0.3097128105192994,0.1482389953378597,0.1482389953378597,AWAY_FROM_REFERENCE,0.0909090909090909,MINOR,1,230,82d765bcff3ebe7b8fcdbb4429f830d261818f8386921e5477083baa3ac38af9,0.2805301820576262,0.2100596732410076,0.6015625,True,-14,163,5.0,0.2935905656433274,0.4121282609267718,,
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,7,28,127,35,0.1887753448972483,0.3435852636561651,0.1548099187589168,0.1548099187589168,AWAY_FROM_REFERENCE,0.1212121212121212,MINOR,1,230,c3c4dcb6e7c03dc6190d011322528137d9738b848d7c7a28384f90832a423199,0.298874069390814,0.2204256943790415,0.65625,True,-21,13,5.0,0.2935905656433274,0.4121282609267718,,
