baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB1873,"oesophageal mucosal, peristaltic, and sphincter-control structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Erosive oesophagitis,remaining_5256,03178228fc9adc01c13af193586b840d6cd4ab4e74f954882bd38db7cd556a5d,28,10,5,0,5,5,0.12389896841366654,0.14891457340350522,0.02501560498983868,0.02501560498983868,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,3003eb3b17a3eb7f5cda01c4c260d83a9ef1520eb20d2c822ee11696cab65df9,0.3026685645899917,0.23705770071950205,0.6015625,True,5,788
SB2224,"oesophageal mucosal, peristaltic, and sphincter-control structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Gastrooesophagitis,remaining_5256,03178228fc9adc01c13af193586b840d6cd4ab4e74f954882bd38db7cd556a5d,28,10,5,0,5,5,0.12389896841366654,0.14891457340350522,0.02501560498983868,0.02501560498983868,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,925956f7db95e845ee1349bcbee37ecc64f326b3f7f1600d89a8709d13e408e6,0.3026685645899917,0.23705770071950205,0.6015625,True,5,789
SB3759,"oesophageal mucosal, peristaltic, and sphincter-control structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Oesophagitis,remaining_5256,03178228fc9adc01c13af193586b840d6cd4ab4e74f954882bd38db7cd556a5d,28,10,5,0,5,5,0.12389896841366654,0.14891457340350522,0.02501560498983868,0.02501560498983868,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,1dfc4ee14286f35746d66c6b2045e7aa2c883f4f7b5e415921eeb4817db62cde,0.3026685645899917,0.23705770071950205,0.6015625,True,5,790
SB3760,"oesophageal mucosal, peristaltic, and sphincter-control structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Oesophagitis ulcerative,remaining_5256,03178228fc9adc01c13af193586b840d6cd4ab4e74f954882bd38db7cd556a5d,28,10,5,0,5,5,0.12389896841366654,0.14891457340350522,0.02501560498983868,0.02501560498983868,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,9bb19932d06167bb2dbabddd39906f1eea3a038b0dc0a9304b8dcbef420d9689,0.3026685645899917,0.23705770071950205,0.6015625,True,5,791
SB4495,"oesophageal mucosal, peristaltic, and sphincter-control structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Radiation oesophagitis,remaining_5256,03178228fc9adc01c13af193586b840d6cd4ab4e74f954882bd38db7cd556a5d,28,10,5,0,5,5,0.12389896841366654,0.14891457340350522,0.02501560498983868,0.02501560498983868,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e948e85a39095d3ab7bfd86140cb274af1b39b6ad73030264114cb699fbc5b7f,0.3026685645899917,0.23705770071950205,0.6015625,True,5,792
SB3517,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Myringitis,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,bb6a0e0d7d3180b25b5c5ef67e3e31c35f7950b6095203a8aac33319ec48e068,0.3026632544075135,0.2353362858628214,0.609375,True,-7,793
SB3867,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otitis,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,befaee0f3f66e3652281571ad09cd88ef64ef862397f9c202b05207aadb83cc8,0.3026632544075135,0.2353362858628214,0.609375,True,-7,794
SB3868,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otitis externa,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,fa2dbece7c464009629d846bfd4f2a46a14990c130e7e3c2e46c7bf34616db8b,0.3026632544075135,0.2353362858628214,0.609375,True,-7,795
SB3869,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otitis media,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,9bb712f67548d4f367be03befea03ddcf6bd4ca219d9dc5405f451562a590c34,0.3026632544075135,0.2353362858628214,0.609375,True,-7,796
SB3870,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otitis media acute,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,7c4a971c16317196b77d2a08fa19f240d10a603e35b8966a96e8b68e69100d4a,0.3026632544075135,0.2353362858628214,0.609375,True,-7,797
SB3871,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otitis media chronic,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,704d03aec3a403cb0916f5f12178649da4a6101f64a7156fcb50de100713a4b3,0.3026632544075135,0.2353362858628214,0.609375,True,-7,798
SB3872,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otitis media serous,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,05e833cfcd2ff95b275c23ccf125ad2f37e213c6e07bf41dac0e166c836678da,0.3026632544075135,0.2353362858628214,0.609375,True,-7,799
SB3874,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Otosalpingitis,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,1d0f1a4e5d6199739c29a8ff775fbe70671dbd7aaa92253f4950473942a7c630,0.3026632544075135,0.2353362858628214,0.609375,True,-7,800
SB4000,cochlear-mechanical and auditory-neural transduction structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Parotitis,remaining_5256,7e01c3918feba4497917c1d46bd70de540ce2210b16d70d34f9d9f958ad934f2,276,72,11,18,79,29,0.12085858610590339,0.13785015766287423,0.01699157155697084,0.01699157155697084,AWAY_FROM_REFERENCE,0.06521739130434782,MINOR,1,230,821c3d8b4070cb81d9d98f2ccc1cc5a078c99fcb177e910e886dd4307c36ecf0,0.3026632544075135,0.2353362858628214,0.609375,True,-7,801
SB5465,"female reproductive, gestational, placental, and reproductive-output structure",reduced contractile tone with impaired structural support or propulsion,Uterine atony,remaining_5256,73377e7f6b5d76bcbc4ee518c2484e082cba40115fd5f33b5856f6faae0f3c35,3,1,1,0,0,1,0.140572943184343,0.15998759795858042,0.019414654774237428,0.019414654774237428,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,38,0ca3ae90481b5ea26e9cf386d77ca893808395e22dcc50b4b31c83f939bd6746,0.3026058195586353,0.23526624336418944,0.609375,True,1,802
SB3251,renal glomerular-tubular filtration and fluid-balance structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Malignant neoplasm of renal pelvis,remaining_5256,c76eb10b44d975c8a1268fba27e4d67837b826c24afa276d2e83b20a06597e75,91,35,8,8,35,16,0.15767954431610431,0.17460781227159639,0.01692826795549207,0.01692826795549207,AWAY_FROM_REFERENCE,0.08791208791208792,MINOR,1,231,a2264cbe97acb3d97fa155c04df25bcd5b90542de69bd271264ea3f4fad339ae,0.3025954869794671,0.2386835207066672,0.59375,True,0,803
SB3350,renal glomerular-tubular filtration and fluid-balance structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Metastatic renal cell carcinoma,remaining_5256,c76eb10b44d975c8a1268fba27e4d67837b826c24afa276d2e83b20a06597e75,91,35,8,8,35,16,0.15767954431610431,0.17460781227159639,0.01692826795549207,0.01692826795549207,AWAY_FROM_REFERENCE,0.08791208791208792,MINOR,1,231,a6bbbbd712ca76651d8f3bd42ce8932052ae5d57e4bfbf0d1b244bc5d9c0352c,0.3025954869794671,0.2386835207066672,0.59375,True,0,804
SB4581,renal glomerular-tubular filtration and fluid-balance structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Renal cancer,remaining_5256,c76eb10b44d975c8a1268fba27e4d67837b826c24afa276d2e83b20a06597e75,91,35,8,8,35,16,0.15767954431610431,0.17460781227159639,0.01692826795549207,0.01692826795549207,AWAY_FROM_REFERENCE,0.08791208791208792,MINOR,1,231,04d4ae5611f2154443b7185c582e23752a533f2decde7e2f2c6d5209249a174f,0.3025954869794671,0.2386835207066672,0.59375,True,0,805
SB4582,renal glomerular-tubular filtration and fluid-balance structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Renal cell carcinoma,remaining_5256,c76eb10b44d975c8a1268fba27e4d67837b826c24afa276d2e83b20a06597e75,91,35,8,8,35,16,0.15767954431610431,0.17460781227159639,0.01692826795549207,0.01692826795549207,AWAY_FROM_REFERENCE,0.08791208791208792,MINOR,1,231,58ba57f0a3c552f18cfe7f91bc2029ea568bb7abab068c11a887600ec301ade9,0.3025954869794671,0.2386835207066672,0.59375,True,0,806
SB4598,renal glomerular-tubular filtration and fluid-balance structure,loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Renal neoplasm,remaining_5256,c76eb10b44d975c8a1268fba27e4d67837b826c24afa276d2e83b20a06597e75,91,35,8,8,35,16,0.15767954431610431,0.17460781227159639,0.01692826795549207,0.01692826795549207,AWAY_FROM_REFERENCE,0.08791208791208792,MINOR,1,231,b1265fba5a000f36106f89469c1ee09fa95b740a2960070803157b3843af23b1,0.3025954869794671,0.2386835207066672,0.59375,True,0,807
SB0104,mast-cell histamine and adaptive-immune response structure,"exaggerated immune-recognition/effector activation causing barrier, vascular, or smooth-muscle perturbation",Acute allergic reaction,established_478,096dc65c97a2d9922a6d30e95062dcdbcf8a5a6d619b6bd864613985f3841c04,136,67,12,6,61,18,0.15465461241315825,0.16367707743375604,0.00902246502059778,0.00902246502059778,AWAY_FROM_REFERENCE,0.04411764705882353,MINOR,1,231,fb72fb8a102763b3f7f309f2c0d9a7fb6bca1e8831c666ad7c34076c5e1217fc,0.3025915407571121,0.23524883019160014,0.609375,True,6,808
SB0240,mast-cell histamine and adaptive-immune response structure,"exaggerated immune-recognition/effector activation causing barrier, vascular, or smooth-muscle perturbation",Allergy aggravated,established_478,096dc65c97a2d9922a6d30e95062dcdbcf8a5a6d619b6bd864613985f3841c04,136,67,12,6,61,18,0.15465461241315825,0.16367707743375604,0.00902246502059778,0.00902246502059778,AWAY_FROM_REFERENCE,0.04411764705882353,MINOR,1,231,cc714da4eb1a462a144bdec045fe99cebb5283477c454f877cd729b3d7c984d0,0.3025915407571121,0.23524883019160014,0.609375,True,6,809
SB0064,epidermal insulin-growth-factor response structure,epidermal thickening with increased keratinocyte layer depth and altered surface architecture,Acanthosis nigricans,established_478,c58508b9fccc0aaadc38fefbcaffb6d5d34731ca48ee0e2d0b6da2fc8e3d95b3,6,3,0,1,4,1,0.1664492300575522,0.1877404928356584,0.021291262778106224,0.021291262778106224,AWAY_FROM_REFERENCE,0.16666666666666666,MINOR,1,223,ffe77c464b5215e2ce4cb54eb294e2500aa2a6836bf8c4281191aa8431ce0a90,0.30245343823060244,0.231650534427564,0.625,True,-1,810
SB0335,anterior-eye aqueous-humor and iris structure,inflammatory cells and/or protein accumulation within aqueous humor indicating blood-aqueous barrier disruption,Anterior chamber cell,established_478,12c5e24a1afef0a269d2bb9e0893d134b4809d9bb5c81cf2dc09340dae393158,6,3,1,0,2,1,0.2743701819304287,0.2817842188964559,0.00741403696602716,0.00741403696602716,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,dd77d6385bfa97f819a07238a7734d647e8c245f1a84f019a6686bc8605c299a,0.30243484155900247,0.23334279458414942,0.6171875,True,1,811
SB0336,anterior-eye aqueous-humor and iris structure,inflammatory cells and/or protein accumulation within aqueous humor indicating blood-aqueous barrier disruption,Anterior chamber flare,established_478,12c5e24a1afef0a269d2bb9e0893d134b4809d9bb5c81cf2dc09340dae393158,6,3,1,0,2,1,0.2743701819304287,0.2817842188964559,0.00741403696602716,0.00741403696602716,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,26756d4321ad15a49d28110a9eac10f1ee82cb64d118c923dcbbbbfe0081bd2d,0.30243484155900247,0.23334279458414942,0.6171875,True,1,812
SB3365,"urethral lumen, mucosal, sphincter, and urine-flow structure","altered configuration or regulated output of the named structure, expressed as the state described by micturition burning",Micturition burning,remaining_5256,8276a6303e7da4bcd99bddab0e2046cb5b0e00eaa3d3b64c72e4fa413d73bf2e,465,117,17,38,138,55,0.13589381849747606,0.1529120761168794,0.017018257619403343,0.017018257619403343,AWAY_FROM_REFERENCE,0.08172043010752689,MINOR,1,231,ea324ad711caaf4a4a16fce6e1ac7a49a32783a974adc5819fadce5531d131bf,0.30242808020085654,0.23847936609860554,0.59375,True,-21,813
SB0569,vestibular sensory-transduction and balance-control structure,vestibular-sensory mismatch producing unstable spatial-orientation output,Balance disorder,remaining_5256,27223a4e3eff8700365d3cab39930448284d51966f09cde42e13ac03f1d9c32d,15,5,1,1,5,2,0.18213579653857825,0.20128155173637186,0.0191457551977936,0.0191457551977936,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,198,3539ec1b7cbad935216046a786d7aafa2255be2bf49f00db6405f8a4ad9ed89a,0.30242109441503107,0.23504096879881842,0.609375,True,0,814
SB5590,vestibular sensory-transduction and balance-control structure,vestibular-sensory mismatch producing unstable spatial-orientation output,Vertigo,remaining_5256,27223a4e3eff8700365d3cab39930448284d51966f09cde42e13ac03f1d9c32d,15,5,1,1,5,2,0.18213579653857825,0.20128155173637186,0.0191457551977936,0.0191457551977936,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,198,01d44d3df408502ed517188222c9c36460a19918afb35d0b3909c06a374b69c1,0.30242109441503107,0.23504096879881842,0.609375,True,0,815
SB5591,vestibular sensory-transduction and balance-control structure,vestibular-sensory mismatch producing unstable spatial-orientation output,Vertigo CNS origin,remaining_5256,27223a4e3eff8700365d3cab39930448284d51966f09cde42e13ac03f1d9c32d,15,5,1,1,5,2,0.18213579653857825,0.20128155173637186,0.0191457551977936,0.0191457551977936,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,198,626a6fba1e86aab6dedddcb24090d1c79a963482769ea8b00014c7191ae9b72b,0.30242109441503107,0.23504096879881842,0.609375,True,0,816
SB5592,vestibular sensory-transduction and balance-control structure,vestibular-sensory mismatch producing unstable spatial-orientation output,Vertigo positional,remaining_5256,27223a4e3eff8700365d3cab39930448284d51966f09cde42e13ac03f1d9c32d,15,5,1,1,5,2,0.18213579653857825,0.20128155173637186,0.0191457551977936,0.0191457551977936,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,198,d4750eeecb32f298ad820a7d8569474fae8926cedd5ee04142afa298d1a95dec,0.30242109441503107,0.23504096879881842,0.609375,True,0,817
SB2010,"adipose-tissue storage, body-composition, and energy-balance structure","reduction of tissue mass, cell volume, or functional structural content",Fat atrophy,remaining_5256,9859411a044eb40ab3e820209a092d6be9eea3df7e5475bd8513df81fd2c1916,45,22,4,3,21,7,0.16724453587352905,0.1902654746775163,0.023020938803987256,0.023020938803987256,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,174,939d835f5a9740adb263199ba921f53ce83d5c1582635a30239e7d110079ccd3,0.30228922788697254,0.24173991205728362,0.578125,True,1,818
SB1594,vestibular sensory-transduction and balance-control structure,unstable vestibular/perfusion sensory integration producing abnormal spatial-orientation perception,Dizziness,remaining_5256,b5aa6baa95fd40beccb76529baa33b1d071144b462e9d9fe5ee1ecb9a85c9773,15,8,1,0,7,1,0.17278777890776564,0.18844975887566018,0.015661979967894535,0.015661979967894535,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,bfc5534f4205cbe9a25371b417787af3dda4e5df3777b2fce9354a305e31b6f8,0.3022779285754206,0.2331514372870983,0.6171875,True,1,819
SB1595,vestibular sensory-transduction and balance-control structure,unstable vestibular/perfusion sensory integration producing abnormal spatial-orientation perception,Dizziness aggravated,remaining_5256,b5aa6baa95fd40beccb76529baa33b1d071144b462e9d9fe5ee1ecb9a85c9773,15,8,1,0,7,1,0.17278777890776564,0.18844975887566018,0.015661979967894535,0.015661979967894535,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,707951e638829545a507e25c2103dff3ca67eac5ecc9773135dfac7ee9e9e7db,0.3022779285754206,0.2331514372870983,0.6171875,True,1,820
SB1596,vestibular sensory-transduction and balance-control structure,unstable vestibular/perfusion sensory integration producing abnormal spatial-orientation perception,Dizziness exertional,remaining_5256,b5aa6baa95fd40beccb76529baa33b1d071144b462e9d9fe5ee1ecb9a85c9773,15,8,1,0,7,1,0.17278777890776564,0.18844975887566018,0.015661979967894535,0.015661979967894535,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,c6ac913ead780041fcfe2d66a982e61a2d01e0546cd72f6e5b7bf629a1cb8de5,0.3022779285754206,0.2331514372870983,0.6171875,True,1,821
SB1597,vestibular sensory-transduction and balance-control structure,unstable vestibular/perfusion sensory integration producing abnormal spatial-orientation perception,Dizziness postural,remaining_5256,b5aa6baa95fd40beccb76529baa33b1d071144b462e9d9fe5ee1ecb9a85c9773,15,8,1,0,7,1,0.17278777890776564,0.18844975887566018,0.015661979967894535,0.015661979967894535,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,34de7c552e0b245413e719934a21ad980429a10ef05c3381c955e40e5d856739,0.3022779285754206,0.2331514372870983,0.6171875,True,1,822
SB1598,vestibular sensory-transduction and balance-control structure,unstable vestibular/perfusion sensory integration producing abnormal spatial-orientation perception,Dizzy spells,remaining_5256,b5aa6baa95fd40beccb76529baa33b1d071144b462e9d9fe5ee1ecb9a85c9773,15,8,1,0,7,1,0.17278777890776564,0.18844975887566018,0.015661979967894535,0.015661979967894535,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,edd531be8b664e4c52b9e10b74e1cec80d89d973780c130633d14d5fac62cfac,0.3022779285754206,0.2331514372870983,0.6171875,True,1,823
SB1206,eccrine-apocrine sweat-gland secretory structure,sweat-gland activation occurring with peripheral vasoconstriction and autonomic stress-state output,Cold sweat,remaining_5256,2a771c66f7527b83436776b5791a24eca9467e67c5bee4a86f4c26394fc26b1c,105,56,6,1,51,7,0.2036986148764347,0.20887222624402757,0.0051736113675928674,0.0051736113675928674,AWAY_FROM_REFERENCE,0.009523809523809525,MINOR,1,174,788a86bdc0a98cd1ce879d83c6ea70f2e411a451bfb12dcbd8b63dbc29498f1b,0.30225809890280186,0.23655713280829493,0.6015625,True,5,824
SB0274,anorectal developmental lumen-continuity structure,"developmental patterning deviation producing absent, incomplete, or abnormally organized structure",Anal atresia,established_478,f032422fd162b5a575fed6a299dbc5333852acc031c4d29558949d56d033421b,66,24,5,7,26,12,0.1471778395717861,0.16225747526834366,0.01507963569655757,0.01507963569655757,AWAY_FROM_REFERENCE,0.10606060606060606,MINOR,1,231,038fac1ae6b6d9c7cb77d97e415c723a498e15ce81317cf980111c7500486132,0.3021563119397298,0.22099855114601197,0.671875,True,-2,825
SB4471,vascular wall and hemostatic integrity structure,"altered configuration or regulated output of the named structure, expressed as the state described by purpura fulminans",Purpura fulminans,remaining_5256,a6ce75b85a126c676a619f7a92a657f2116b039fce52935c6bac8c5592108e9f,325,180,5,18,193,23,0.1774916402454183,0.19257958200088154,0.015087941755463241,0.015087941755463241,AWAY_FROM_REFERENCE,0.055384615384615386,MINOR,1,210,c24790efe5656c5ab5537a719c7739832c5c028cb795df98805eaf2fb4c4923c,0.3020173193798168,0.2379784382680693,0.59375,True,-13,826
SB4448,"pulmonary airway-alveolar, pleural, and gas-exchange structure",intraluminal clot formation causing partial or complete flow obstruction,Pulmonary thrombosis,remaining_5256,81547651069c11eb697b3d49a923ead5a3f4a98d026ed08439b1abf43794ea2d,36,20,1,1,20,2,0.1908612104625238,0.19938388861069956,0.008522678148175755,0.008522678148175755,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,17d339b3dac81d043155bbd2d5c24dd5c69633a520017652b8ce2f43feb81f95,0.30197482211559623,0.23964155136048326,0.5859375,True,0,827
SB5370,"regional limb musculoskeletal, neurovascular, and skin structure",localized epithelial or tissue-surface loss with reduced barrier continuity,Ulcer foot,remaining_5256,e5a722cfe501294244eb756e20674c3c2fa61185c9a3be6b1e62f0bff299f98e,21,7,0,3,10,3,0.13765444793462878,0.15393493578086437,0.016280487846235592,0.016280487846235592,AWAY_FROM_REFERENCE,0.14285714285714285,MINOR,1,223,024f18951e8b6758a270eac09b2a39810607aa97f7a77093e99175306d700b4a,0.30194411944522176,0.24646386517709973,0.5546875,True,-3,828
SB0480,"male gonadal, ductal, accessory-gland, and reproductive-output structure",absence of semen emission during expected ejaculatory output,Aspermia,remaining_5256,fe7c5a8e7dd0720cd19aadac01e012d00ad6152992e8f72c48fdafb3f5008956,190,86,11,5,80,16,0.16766081242632103,0.18236628962619972,0.014705477199878692,0.014705477199878692,AWAY_FROM_REFERENCE,0.02631578947368421,MINOR,1,223,c25e3f3a4f7607f187a66a70a9c615e08c000aa14abf9c1a5a9cd7c289605351,0.301896860996102,0.23440165975134397,0.609375,True,6,829
SB0423,local epidermal-dermal barrier and repair structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site scar",Application site scar,established_478,c1cc4bdf743f18f496c97a97640a1916caa4f0025aee9c18e4b1e9a32aff33d0,28,13,4,1,10,5,0.11969178726008256,0.13683848952186228,0.017146702261779723,0.017146702261779723,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,223,ae0987cea7ca6fde4ac21da9b005234700a96cc362bb8d854fb584aa637632e6,0.3017997265462482,0.23771308115396128,0.59375,True,3,830
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,6,15,113,21,0.16978720511102607,0.20225985340487007,0.032472648293844,0.032472648293844,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,9dac1b94746f6278479ee2ae159d67373e2154d042fca147d0d0a3c349e4540c,0.30165824739320624,0.2255359724307393,0.6484375,True,-9,831
SB0852,bronchial smooth-muscle tone and airway-caliber structure,"excess magnitude, activity, quantity, or tissue state above the reference configuration",Bronchial hyperreactivity,remaining_5256,c8190b2ca616122ca58718098a738d9e285790ed911fd52b1a7d2452687d22f3,300,118,13,14,119,27,0.13550539767205816,0.14963794388422347,0.014132546212165309,0.014132546212165309,AWAY_FROM_REFERENCE,0.04666666666666667,MINOR,1,231,10055ccf37c4a6e5eb3bcd68ad49d0ad9c820baaad45dc3329928b68f9c1fc8d,0.30162266717296266,0.22892245996702765,0.6328125,True,-1,832
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.19333569954598984,0.21779012451577184,0.024454424969782007,0.024454424969782007,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,a49ccf8e00423659913b74f6f26d8b5add0a25d6153f42fb1b4822fa335af66b,0.3014866008479206,0.24419097664380562,0.5625,True,-1,833
SB1000,"implanted-device, catheter, or prosthesis tissue-interface structure",partial or complete luminal/pathway blockage with impaired transit or flow,Catheter blockage,remaining_5256,b8f403f1d500646d113c60b340291f61069eb7f3887edc4b509761068dc1d9d3,1431,685,76,97,706,173,0.18914395620366375,0.21300942583213844,0.02386546962847469,0.02386546962847469,AWAY_FROM_REFERENCE,0.06778476589797344,MINOR,1,223,db6abcc69af52f69d4bee20a68e0361aa442c878a2092c8f475a92001062c4f6,0.3013170673149016,0.2405543503840264,0.578125,True,-21,834
SB1521,"implanted-device, catheter, or prosthesis tissue-interface structure",partial or complete luminal/pathway blockage with impaired transit or flow,Device occlusion,remaining_5256,b8f403f1d500646d113c60b340291f61069eb7f3887edc4b509761068dc1d9d3,1431,685,76,97,706,173,0.18914395620366375,0.21300942583213844,0.02386546962847469,0.02386546962847469,AWAY_FROM_REFERENCE,0.06778476589797344,MINOR,1,223,713fa73163a33817f50b8c1cde7e57303cd8352ff588e525349599431e930214,0.3013170673149016,0.2405543503840264,0.578125,True,-21,835
SB5026,"implanted-device, catheter, or prosthesis tissue-interface structure",partial or complete luminal/pathway blockage with impaired transit or flow,Stent occlusion,remaining_5256,b8f403f1d500646d113c60b340291f61069eb7f3887edc4b509761068dc1d9d3,1431,685,76,97,706,173,0.18914395620366375,0.21300942583213844,0.02386546962847469,0.02386546962847469,AWAY_FROM_REFERENCE,0.06778476589797344,MINOR,1,223,83280b63f50ccddee8734109b8c38d730b7b37acba157dfc483315431a8a2676,0.3013170673149016,0.2405543503840264,0.578125,True,-21,836
SB5506,"female reproductive, gestational, placental, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by vaginal itching",Vaginal itching,remaining_5256,f8f51a727b2f8f2d46f579cd06250241889b3ac628105c3312589e335c86ca5f,3,1,1,0,0,1,0.13353687804417202,0.14847968590477323,0.014942807860601204,0.014942807860601204,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,38,42a03046007bbf4302714721c8680721b5da5789667ca35de53921524851239c,0.30118504592249884,0.2369634706371937,0.59375,True,1,837
