baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB2298,Glucocorticoids decreased,adrenal cortical steroid-production and release structure,measured or functional quantity shifted below its reference structural range,remaining_5256,69ebc1c3bbe3777183c52540a54e468c511d1f5619f5606fb696cf8f87dbe7de,0,0,0,0,0,0,0.19156688208888295,0.17834273563876657,-0.01322414645011638,0.01322414645011638,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,6b31b03a9b2d083dec25a3518366d109738e171dc6c892c267fdbdefe03192d9,0.27878342188213345,0.21135935595382127,0.5859375,0,False,
SB2299,Glucose decreased,"glucose-insulin production, signaling, uptake, and storage structure",circulating glucose concentration below the reference regulated range,remaining_5256,89d5ab7c7c71ec74d8d13b899e5a4aee93c8730f841fe55b695db6b7d59f9fec,0,0,0,0,0,0,0.14790295268215914,0.15254566797298197,0.00464271529082283,0.00464271529082283,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,606203cc344ea11bd986663838ed55b762ee4081aab0db7999bf9e2ddc5793d5,0.2815239250498705,0.21813131103642747,0.5703125,0,False,
SB2300,Glucose increased,"glucose-insulin production, signaling, uptake, and storage structure",circulating glucose concentration above the reference regulated range,remaining_5256,5e7a397a0b01f0d5c4ed90281c28541e35dc5cb4554363790e76fd3783c8e7c4,0,0,0,0,0,0,0.14543889060110382,0.1525092538135422,0.007070363212438369,0.007070363212438369,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,39023b781519a314109f63c08f0f66f9250eaa6e84a8a7e48e3eb9c9a860eb19,0.28464330224299156,0.22193542956462387,0.5703125,0,False,
SB2301,Glucose low,"glucose-insulin production, signaling, uptake, and storage structure",measured or functional quantity shifted below its reference structural range,remaining_5256,c3c2075c44c612ea99155ae970b9d72d94f831ddcbcebdafcfd4c51ff0bd9a9b,0,0,0,0,0,0,0.14650349479353686,0.14865043423686541,0.002146939443328555,0.002146939443328555,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,07e08ceb1a731f945070887f984d8902be0a573357d25c650e2873dac3bbcee9,0.28540890124164064,0.21600933078248863,0.6015625,0,False,
SB2302,Glucose tolerance abnormal,"glucose-insulin production, signaling, uptake, and storage structure",departure from the reference structural configuration or regulated functional range,remaining_5256,cacd6f75f0071d599038e9484bca3d32bb8880bc1111b8ca68b58026a191abaa,0,0,0,0,0,0,0.14400018147770655,0.14872165201292165,0.0047214705352151,0.0047214705352151,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,36f72b21964bc75ea4adbe1ff2def8785974b9974e5a7453c6a4ba85a7f5422a,0.28462622900843465,0.21505485244931055,0.6015625,0,False,
SB2303,Glucose tolerance decreased,"glucose-insulin production, signaling, uptake, and storage structure",measured or functional quantity shifted below its reference structural range,remaining_5256,c3c2075c44c612ea99155ae970b9d72d94f831ddcbcebdafcfd4c51ff0bd9a9b,0,0,0,0,0,0,0.14650349479353686,0.14865043423686541,0.002146939443328555,0.002146939443328555,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,323d4957f0d2a8028153bbdeac20de326eba554a6f673547ccfce92e5b4edca7,0.28540890124164064,0.21600933078248863,0.6015625,0,False,
SB2304,Glucose tolerance impaired,"glucose-insulin production, signaling, uptake, and storage structure",reduced ability of the named structure/process to complete its normal regulated operation,remaining_5256,bd4e3274dcb55eb86684975e4eb623e1fc21038486834a6aebd49bec91a4df3f,0,0,0,0,0,0,0.15066540154762498,0.1515397635710758,0.0008743620234508143,0.0008743620234508143,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,b130d51a3df88f0c373243ba0203bdf148e784fe4099ea30c4853b1e4ea723de,0.2775914791530629,0.2099057672598329,0.5859375,0,False,
SB2305,Glucose urine increased,urine formation-to-excretion composition and outflow structure,measured or functional quantity shifted above its reference structural range,remaining_5256,149c3fd19c51405d2af5511c15bec03d37132960ff221e70f86163585ade7938,0,0,0,0,0,0,0.16215396048945452,0.16596484677197076,0.003810886282516246,0.003810886282516246,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,,,f875e31f82931e833440d6bef6fa21cef458e14ea78aad25efacce3784577f0d,0.2913118976822403,0.22663798497834187,0.5859375,0,False,
SB2306,Glucose-6-phosphate dehydrogenase deficiency,"glucose-insulin production, signaling, uptake, and storage structure",insufficient quantity or output of the named component relative to structural demand,remaining_5256,bbcaed287fcd3b24835805005d14d0c84f42056fae7c3495eaad1b0f7d2e0a18,0,0,0,0,0,0,0.1441019405579096,0.1504005593822304,0.006298618824320812,0.006298618824320812,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,b17dad25e80d9107d07f8a7182c4c3a785b612ff68487c3c89c547acf83d720f,0.2829779822425489,0.21132985639335233,0.609375,0,False,
SB2307,Glycosuria,urine formation-to-excretion composition and outflow structure,"abnormal presence, concentration, or excretion of the named material in urine",remaining_5256,7b069aedd965fac82676950e43053a5550aa905734b586420c484ba2efba4e91,0,0,0,0,0,0,0.16143230090125904,0.1603481935795843,-0.0010841073216747432,0.0010841073216747432,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,174,,,dd10040e5f777636d0ffdb3913603143b0e4711ff88740f997bdf6ccda7ef2a6,0.25999782596134946,0.19359490970896276,0.5625,0,False,
SB2308,Glycosylated haemoglobin decreased,"erythrocyte production, integrity, and oxygen-transport structure",measured or functional quantity shifted below its reference structural range,remaining_5256,f7c0085c0c889d89d2ed03f3f1a48c5e6e47465514a29cf662cdbac6633a432d,15,10,1,2,11,3,0.1596217965345732,0.16214489151294464,0.002523094978371443,0.002523094978371443,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,174,,,7f33513b9197192898dd68d7a479a24df250a55b98b2302d90bbf81a963d4cdb,0.28426356345110143,0.2111826993306115,0.6171875,-1,True,784
SB2309,Glycosylated haemoglobin increased,"erythrocyte production, integrity, and oxygen-transport structure",measured or functional quantity shifted above its reference structural range,remaining_5256,b29ada00212d1b3ccb52b50f3558ecb0125f8dc39a90cb09aba2b90e3898b01c,15,10,1,2,11,3,0.15363798164308662,0.15685802363019885,0.003220041987112232,0.003220041987112232,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,174,,,86568d74c5bd7a305f334ffbee60c7c0a8f87f18f97e5235c2a2c1b1601d5e66,0.2880796681129516,0.21583648550359957,0.6171875,-1,True,653
SB2310,Goitre,thyroid follicular hormone-production and release structure,"altered configuration or regulated output of the named structure, expressed as the state described by goitre",remaining_5256,85870677923fa56658147816f6ccc5f6e2dd96e37270f74260899807702c0b9f,0,0,0,0,0,0,0.11838291315969895,0.12091695710268802,0.0025340439429890615,0.0025340439429890615,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,83b6ca514ff1b888ac5be4fe690f029bb32aed0380c1ae8a3d04000685081df0,0.2930662645524321,0.2287774567712587,0.5859375,0,False,
SB2311,Gonadotropic luteinizing hormone increased,whole-organism integrated physiological structure,measured or functional quantity shifted above its reference structural range,remaining_5256,81b6f3c7b98ad1194e603e0bd6b6a90809f49c9867bbc76a012eeabe31035ed8,0,0,0,0,0,0,0.14771639217039867,0.15715530909142517,0.009438916921026497,0.009438916921026497,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,da4939f7914876c7be0726cd7c8e83d5ac6279de692276c67411791010513349,0.2921432984258585,0.22593694929982744,0.59375,0,False,
SB2312,Gonadotropins NOS low,whole-organism integrated physiological structure,measured or functional quantity shifted below its reference structural range,remaining_5256,5c8a1402d0b8a0575db0fbf8ec098a783903eb3aa913b7398da2584045122172,0,0,0,0,0,0,0.1430487794773917,0.15179396443009308,0.00874518495270138,0.00874518495270138,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e620e8ccf24c09bef5cd513ae59a6bb19eef807b41bfc6f3a2e82805b7c57e55,0.28661590873505904,0.22091116918909637,0.5859375,0,False,
SB2313,Gonorrhoea,innate-adaptive host-defense structure,excess or abnormal fluid/material outflow from the named structure,remaining_5256,d18dcf94e44533648abc20f39c63a6e9d60bce312db33a6c41797a7814109c07,15,7,1,1,7,2,0.18900069043908907,0.19642664810675026,0.007425957667661187,0.007425957667661187,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,231,,,85f9baf2e31def827231886cd8c6fa16cb021242cf67177f92eef3c621599bc4,0.2920442461198808,0.22238627575595216,0.609375,0,True,533
SB2314,Goodpasture's syndrome,"developmental tissue-patterning, morphogenesis, and organ-architecture structure",departure from the reference structural configuration or regulated functional range,remaining_5256,ebfba0b281f1839c805bf860eecc70d6a59f1d99c6e4fcef2103306cf95d31d4,0,0,0,0,0,0,0.14560168213256297,0.15654699100477376,0.01094530887221079,0.01094530887221079,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,1c82acd608c2338eb420ab27e8504f2cab1b2dcad50f5a429fd1f3f23fd915ce,0.28989248624712116,0.21976217835014777,0.609375,0,False,
SB2315,Gout,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by gout",remaining_5256,5c915614a797bfe999c5572f5f5c05163b8b4e7d42b931da7e6e1906b9590cb7,0,0,0,0,0,0,0.10829426463461178,0.11801950566478747,0.00972524103017569,0.00972524103017569,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,9a23d1d3465906b05fdae172bce82af347c9b2eae0895bb97e7732f72e8abc79,0.29682276377231376,0.2282137363076997,0.609375,0,False,
SB2316,Gout acute,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by gout",remaining_5256,5c915614a797bfe999c5572f5f5c05163b8b4e7d42b931da7e6e1906b9590cb7,0,0,0,0,0,0,0.10829426463461178,0.11801950566478747,0.00972524103017569,0.00972524103017569,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,112577a1e340240d8c8ca12a5507ea3cb8ea736293819ba9e688cb379ea1fb6c,0.29682276377231376,0.2282137363076997,0.609375,0,False,
SB2317,Gout attack,whole-organism integrated physiological structure,acute episodic transition into the named abnormal structural-functional state,remaining_5256,9b5347c790cacb870c809199a3ef9bd80b4cc449fa75c6965aaa3fddd07f237f,0,0,0,0,0,0,0.17143946823399192,0.18024098420897983,0.008801515974987906,0.008801515974987906,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,992dc481c0147e102c9839bdcac764ea1be24730e7d4f2161c4c1a66bb210cf3,0.30502743488292344,0.23650449375966276,0.6171875,0,False,
SB2318,Gout flare,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by gout flare",remaining_5256,3251480c08af325cea7efa010eb0933f96fe1daaf4e4cab37baa49be06db60d2,0,0,0,0,0,0,0.10619305793263722,0.11490817179274038,0.008715113860103152,0.008715113860103152,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,36fc14588f49cdf6e7cd398f5e88464871489c32d89e70d58ee8aed524acdf08,0.293253322412168,0.22557569806361955,0.6015625,0,False,
SB2319,Gouty arthritis,"synovial joint cartilage, capsule, fluid, and periarticular structure","localized or systemic inflammatory activation with altered barrier, vascular, and cellular organization",remaining_5256,baa8860339e7c07a97ac739f47f0157f3752387c71b217b651e5e567123141f4,0,0,0,0,0,0,0.1339317496227117,0.13505890435067391,0.0011271547279622096,0.0011271547279622096,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,dada2f9bcc5ae6b90b0dc632ba41b9c9491169df8491384be613e666db26f342,0.26933426106271136,0.19983598910086753,0.5859375,0,False,
SB2320,Gouty tophus,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by gouty tophus",remaining_5256,0ec0fbf2afa2278241cb7567bdc32318fda32da61d9d44683c8e4348ecbe3070,0,0,0,0,0,0,0.10297877275634626,0.11310104639954477,0.01012227364319851,0.01012227364319851,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,187c9e1f7aeb884634a3ba052ad40ce5a0d2d5461d1f6fa6e0ef0d4a5ba75b28,0.2962772806213253,0.22754851295283574,0.609375,0,False,
SB2321,Graft complication,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by graft complication",remaining_5256,9c7999cc6cc69385f688e3760cb6bd82ee9d7207aeccdcc9a88f650b578cb9dd,0,0,0,0,0,0,0.1073504866194902,0.11443790261288689,0.007087415993396684,0.007087415993396684,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,60ff7c30bb13528d286566a573b94bdd4500669f6e5b52d8cc7b691e3a248abe,0.29012333007062674,0.22004369520808142,0.609375,0,False,
SB2322,Graft dysfunction,whole-organism integrated physiological structure,reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,ee45774cf60d138e68f66464d5eccf0272ea7c5b89f48095dfaf53499020148c,0,0,0,0,0,0,0.14947351195983138,0.1582447680555471,0.008771256095715718,0.008771256095715718,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,c5a0a1f73ee26ed3f122df656d1decebd704ab7bf8f663ead99fb8f4a6dadbe3,0.29263340072021926,0.22653463502465765,0.59375,0,False,
SB2323,Graft loss,whole-organism integrated physiological structure,loss or absence of the named structural component or regulated function,remaining_5256,f0b24640784c479fd30d518819f0d480f056d6a7da0e4307a895341ea6f859aa,0,0,0,0,0,0,0.16931282265274095,0.17783061032583247,0.008517787673091526,0.008517787673091526,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,4f87f9e84b0283276e3681fd0d6fd8f10918e2b4c25df5785f8fa2e535d4370d,0.3001285780453232,0.2305302781040527,0.6171875,0,False,
SB2324,Graft thrombosis,"vascular wall tone, lumen, and blood-flow structure",intraluminal clot formation causing partial or complete flow obstruction,remaining_5256,9ec4798292e39d8c8d82f704cf76a8b396de17dced2ee0552b6e0dbd05a437a9,0,0,0,0,0,0,0.19690470908960223,0.19561618016623117,-0.0012885289233710573,0.0012885289233710573,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,fb5accc2866a3383a174ae887558bb418e993de06892b0dcae60daf4ecf47ae6,0.28919850348743964,0.22406067498468252,0.5859375,0,False,
SB2325,Graft versus host disease,"systemic immune-recognition, signaling, and effector-response structure",immune-effector attack against transplanted or non-self tissue causing target-structure injury,remaining_5256,1785c37173417278ac8780c66248f2693822a2d854f711a0b56ae24ed9db1265,378,120,9,28,139,37,0.11370649169638714,0.1215953959923024,0.007888904295915267,0.007888904295915267,AWAY_FROM_REFERENCE,0.07407407407407407,MINOR,1,231,,,72ae4e69a1fb79b3b00f768476f3082bfa31ea12207d57ed74103ccaeed19fb2,0.29824549331696304,0.23166371136215003,0.6015625,-19,True,296
SB2326,Graft versus host reaction,"systemic immune-recognition, signaling, and effector-response structure",immune-effector attack against transplanted or non-self tissue causing target-structure injury,remaining_5256,1785c37173417278ac8780c66248f2693822a2d854f711a0b56ae24ed9db1265,378,120,9,28,139,37,0.11370649169638714,0.1215953959923024,0.007888904295915267,0.007888904295915267,AWAY_FROM_REFERENCE,0.07407407407407407,MINOR,1,231,,,2739ba3fd4977560f84ff7e4fe99bb6caca65c569a30bda9d3ce08f1e9b6393d,0.29824549331696304,0.23166371136215003,0.6015625,-19,True,297
SB2327,Gram-negative bacterial infection NOS,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.1851431483903464,2.541912626941034e-05,2.541912626941034e-05,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,1ebc143fbe8412d3b2bec31ce71a2c571a62fb2e282fe4c0871b1f64dbeea420,0.2782557463568638,0.20728597116690706,0.6015625,2,True,1005
SB2328,Grand mal convulsion,cortical neuronal excitability and synchronized electrical-network structure,pathologic synchronized neural excitability producing episodic network discharge,remaining_5256,ac03c71c5f4adb4319a4e49cb043cf9f4fa7aed8b439a5843f9f388fc759272b,0,0,0,0,0,0,0.14943319126729504,0.14993610123325984,0.000502909965964804,0.000502909965964804,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,550acc8d6a58788442290a2b00c36cc5e7429356344dd3eb337122fdf4cced4f,0.26849790177180244,0.1971010997217103,0.59375,0,False,
SB2329,Granulocytosis,"circulating leukocyte production, distribution, and effector-cell structure","abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",remaining_5256,23a3fdedd10c78634248a0818b1accb7e56fae2f217392ec5d6494776781e6f8,1830,577,64,97,610,161,0.12143811907902247,0.12267507527708987,0.001236956198067407,0.001236956198067407,AWAY_FROM_REFERENCE,0.053005464480874315,MINOR,1,231,,,cf1eeb001ec9c1bfab69b67e3117fb7b149ce8658152a736d628188fd726bf2f,0.2727592895933217,0.20915767023575815,0.5625,-33,True,1285
SB2330,Granuloma,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by granuloma",remaining_5256,803ef82c525ccda922a3b33f26fc5656f3dcab7cc45fcee4021de7c2d5929455,0,0,0,0,0,0,0.10860301781375403,0.11737772863488771,0.00877471082113368,0.00877471082113368,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,7f43e8f8cdca2899ed5d85dfcfe76ec1986fb3f0d9c9100c3a6afb2791a970fa,0.29097773244990577,0.22280058835354366,0.6015625,0,False,
SB2331,Granuloma annulare,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by granuloma annulare",remaining_5256,f7486fac7de0b27fc3a158cc3596c4b265c1854b3080d23166df9a72f3a70a79,0,0,0,0,0,0,0.11161862511276222,0.12183443478003841,0.010215809667276199,0.010215809667276199,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,dd445594f279bda754c55104b553a3fbc846ac989ef814899fe32535feaf48c3,0.296195844205263,0.22744920025032078,0.609375,0,False,
SB2332,Granuloma skin,cutaneous epidermal-dermal barrier and local immune structure,"altered configuration or regulated output of the named structure, expressed as the state described by granuloma skin",remaining_5256,656571ca05a32997b715269504a83932731338dd4cd1b8d29283198093bc7d65,1,0,0,0,0,0,0.1336599326840966,0.13772236460340503,0.00406243191930844,0.00406243191930844,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,829940e4a14f5ecdc06d41428addc06c12eab5715741787f2c1d3781fa524e76,0.28830556425746695,0.21611196860666704,0.6171875,0,False,
SB2333,Granulomatosis with polyangiitis,"systemic immune-recognition, signaling, and effector-response structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",remaining_5256,739c3340727874067c5336452357c31f0737960c24446efde0e047c59a28dc30,378,104,12,23,115,35,0.12040140413127232,0.12488762044346213,0.004486216312189817,0.004486216312189817,AWAY_FROM_REFERENCE,0.06084656084656084,MINOR,1,231,,,0a43ba3dc8ebd7506e7392aa669e233431731e691abbbad4cb450bb459a75854,0.2831856520660606,0.2201578073976349,0.5703125,-11,True,826
SB2334,Granulomatous liver disease,"hepatic parenchymal, biliary, and portal-perfusion structure","altered configuration or regulated output of the named structure, expressed as the state described by granulomatous liver disease",remaining_5256,c83a6f7493d5f1ac4ee7aaac46fc715d3ba278b9d6b7c07c064e31576396196e,0,0,0,0,0,0,0.13721702561499405,0.14104035042653862,0.0038233248115445706,0.0038233248115445706,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,57dd8967d02adf268d477d4f2bffe65f05e48097168c6145f240d8c5f6e5a3dc,0.2924543953644886,0.2246013967859617,0.6015625,0,False,
SB2335,Gravitational oedema,microvascular-interstitial fluid distribution and clearance structure,"excess fluid accumulation within interstitial, tissue, or cavity compartments",remaining_5256,6f4a43672802f8ab3dda82961181d9ae9e1d808a1b34437ddfdaed1d73bc1b66,1,0,0,0,0,0,0.10779256596067499,0.10970213897674819,0.001909573016073196,0.001909573016073196,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,d852bcb45ce5c67d7cfb8b1d1a05e1bb305c39ea55e9e1c4f9394c8ec3055259,0.2781008104392173,0.20709702492587478,0.6015625,0,False,
SB2336,Grey syndrome neonatal,"developmental tissue-patterning, morphogenesis, and organ-architecture structure",departure from the reference structural configuration or regulated functional range,remaining_5256,ebfba0b281f1839c805bf860eecc70d6a59f1d99c6e4fcef2103306cf95d31d4,0,0,0,0,0,0,0.14560168213256297,0.15654699100477376,0.01094530887221079,0.01094530887221079,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,28a181f1c432cb26a9ec9dd923d5b4e52cfe3dbde4cecda0f0ab0936b07ec40d,0.28989248624712116,0.21976217835014777,0.609375,0,False,
SB2337,Grimacing,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by grimacing",remaining_5256,b23c7db520533454e7797bd812fb7b5c0542f7e187c68cea00a05bc4a9b10bef,0,0,0,0,0,0,0.10768046579413215,0.11727002399521114,0.009589558201078985,0.009589558201078985,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6cd33d7d6eda5dacfd6b995e75af791f3491620dea6cfcaf3afbf74c4fe46740,0.29502482236472066,0.224306185810635,0.6171875,0,False,
SB2338,Gritty feeling in eyes,ocular optical-retinal-neural visual structure,"altered configuration or regulated output of the named structure, expressed as the state described by gritty feeling in eyes",remaining_5256,74c21dbb2ddfd88e0dd754cfe83283e2c8d2f0bddb8ad92b6311211d1fa3b803,1,1,0,0,1,0,0.15503356239225652,0.16292364353969468,0.007890081147438166,0.007890081147438166,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,4aa9aeeafbbf690061d90b4614f19556d1176e39ce20ce7f48cf6be56a2d16b5,0.30312815987171055,0.23075842667281776,0.6328125,0,False,
SB2339,Groin pain,"regional muscle, fascia, tendon, ligament, and skeletal-load structure",increased nociceptive signaling associated with local tissue or neural perturbation,remaining_5256,a7a29d3c19f5c8cc6243407808202c220e5acd7ad780a6bd0112e16be5e9f83b,0,0,0,0,0,0,0.14824454706515766,0.1526204966731196,0.004375949607961949,0.004375949607961949,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,3b7e2e6ce963ccfc0d6005877ec7ec922ec30f7e9a2ad8b7da0667c17676d384,0.2923754249377001,0.22450509138743913,0.6015625,0,False,
SB2340,Ground glass appearance,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by ground glass appearance",remaining_5256,e34d605078a4a4167edd0d7acc4e63d1f060726f21c0dd840a2557947637ff9c,0,0,0,0,0,0,0.11430683582539425,0.12164225015236785,0.007335414326973599,0.007335414326973599,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,2fb23df46c89108d073a8842b8d8cfdc873be288475276e51b037fa302f2d83c,0.2950896441768116,0.22438523680098976,0.6171875,0,False,
SB2341,Growth accelerated,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by growth accelerated",remaining_5256,67e6678b3b8cf37b0829a3e77de985ecf600f60d83ec2438955f125f81aa98a7,0,0,0,0,0,0,0.10738425601619184,0.11535489261435683,0.007970636598164993,0.007970636598164993,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6dd81a40d0e144f3d950cac865b74ee5a92b9bffce3186ad3c6514103edd332a,0.29205309901514376,0.21896719392090702,0.625,0,False,
SB2342,Growth hormone overproduction,hypothalamic-pituitary hormone-control and release structure,functional output above the reference operating range,remaining_5256,c6e03e1c810fbb9031cf9d7d6fa1ffb3b6e4ddff77043381ca8215ae9c281cc5,741,379,63,26,342,89,0.1815966744018157,0.1708356552949244,-0.010761019106891312,0.010761019106891312,TOWARD_REFERENCE,0.03508771929824561,MINOR,1,174,,,b0da81ba90603d01f96711e5680418d14e2ca82c8d6671ad101c8bca04877ee9,0.27513257460164403,0.20347722512395616,0.6015625,37,True,1144
SB2343,Growth of eyelashes,ocular optical-retinal-neural visual structure,"altered configuration or regulated output of the named structure, expressed as the state described by growth of eyelashes",remaining_5256,a4a10069fab7816f82e5ff3af85ef925a10b80e74ac4c98ac03648a0a7afba4f,1,1,0,0,1,0,0.14708527840536234,0.15286365816985348,0.005778379764491137,0.005778379764491137,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,19ef9b26061dd97cdd87c2a5c171ae6f3f4d2fa1abc6f90c5c5ac5ca5b9c6dfd,0.29941089488648037,0.22794011571522,0.625,0,False,
SB2344,Growth retardation,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by growth retardation",remaining_5256,7bfa3b11c6995443a09da8631c5319c2e3358bdd1dffdad3f6045196387b77a5,0,0,0,0,0,0,0.10518328671786747,0.11427319809166792,0.009089911373800441,0.009089911373800441,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,31a363cfaf80dbd8c8b5db7402cf0eb4ec65a1b10c163f106fc838fb836c76ec,0.2896299330671757,0.22115693056972652,0.6015625,0,False,
SB2345,Guillain-Barre syndrome,"developmental tissue-patterning, morphogenesis, and organ-architecture structure",departure from the reference structural configuration or regulated functional range,remaining_5256,ebfba0b281f1839c805bf860eecc70d6a59f1d99c6e4fcef2103306cf95d31d4,0,0,0,0,0,0,0.14560168213256297,0.15654699100477376,0.01094530887221079,0.01094530887221079,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,82e94c4d480d1740621b79ebf33e8c786bc8687056e73edfe43f8c79a7075878,0.28989248624712116,0.21976217835014777,0.609375,0,False,
SB2346,Gynaecomastia,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by gynaecomastia",remaining_5256,0b61395027921271424c8e11a0e725f4f42bd684eb8f80f2e9b6b1ad127c31c1,0,0,0,0,0,0,0.11063077813974809,0.12096867160563096,0.010337893465882875,0.010337893465882875,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6b69ff6f9a20b63b8459fc18c9c997e28c3fbb40acb7a80685481148fc6818dd,0.2970644034122399,0.23022335781980474,0.6015625,0,False,
SB2347,HCV coinfection,innate-adaptive host-defense structure,"altered configuration or regulated output of the named structure, expressed as the state described by hcv coinfection",remaining_5256,6b2317f2bf8683ca8f9cfe8c5be4a46e10a450c60fffcc1926a9a6d0ed623459,15,9,2,0,7,2,0.189780525200812,0.19868636504547,0.008905839844657981,0.008905839844657981,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,263635f808d6abb3cf73cbe7873682dabe6748906e7afcc5ca4058f125c25906,0.3159973586031961,0.2430226934185319,0.6484375,2,True,17
SB2348,HDL cholesterol increased,"hepatobiliary bile-production, ductal-drainage, and intestinal-delivery structure",measured or functional quantity shifted above its reference structural range,remaining_5256,047cba2d6c9ed32602d4471edf81dd9e1ec2ea8e736e60fe1376fe66ad08c278,0,0,0,0,0,0,0.10621536058065228,0.10964687687626962,0.0034315162956173317,0.0034315162956173317,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,53b7d66813a031266cd1e58583587cf07e267ff8af74f6cf1accdec81466e18f,0.2737328974319369,0.205200179795045,0.5859375,0,False,
